ID;Short Name;Long Name;Route Type;Color;Route URL;Shape;geo_point_2d
586;P;Louvain-La-Neuve -- Binche;Train;#474C06;;"{""coordinates"": [[[4.17245, 50.40876], [4.21104, 50.4308], [4.190611, 50.46498], [4.17986, 50.47816], [4.21158, 50.51936], [4.177102, 50.54617], [4.156637, 50.56239], [4.13766, 50.60508], [4.17589, 50.65101], [4.20573, 50.69171], [4.22158, 50.71511], [4.240633, 50.73393], [4.25856, 50.75158], [4.2737, 50.76636], [4.29533, 50.79183], [4.309167, 50.80922], [4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.380725, 50.84328], [4.373676, 50.83894], [4.379445, 50.83], [4.389517, 50.82219], [4.403871, 50.81836], [4.398932, 50.83928], [4.394424, 50.85407], [4.400963, 50.86778], [4.410024, 50.87779], [4.41998, 50.88888], [4.442773, 50.89048], [4.46989, 50.88572], [4.50611, 50.88331], [4.5433, 50.89307], [4.585, 50.89651], [4.63352, 50.90052], [4.67219, 50.90353], [4.715868, 50.88228], [4.695201, 50.86253], [4.65331, 50.83593], [4.651728, 50.80063], [4.651483, 50.77851], [4.65387, 50.7615], [4.662441, 50.75435], [4.6496, 50.73665], [4.621653, 50.72442], [4.60478, 50.71627], [4.59475, 50.70777], [4.5753, 50.69214], [4.56936, 50.67367], [4.615746, 50.6698]], [[4.156637, 50.56239], [4.13766, 50.60508], [4.17589, 50.65101], [4.20573, 50.69171], [4.22158, 50.71511], [4.240633, 50.73393], [4.25856, 50.75158], [4.2737, 50.76636], [4.29533, 50.79183], [4.309167, 50.80922], [4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.380725, 50.84328], [4.373676, 50.83894], [4.389517, 50.82219], [4.399885, 50.80917], [4.408114, 50.7947], [4.44949, 50.7661], [4.46741, 50.76016], [4.49706, 50.73796], [4.514834, 50.7257], [4.53286, 50.71141], [4.545435, 50.69965], [4.56936, 50.67367], [4.615746, 50.6698]], [[4.17245, 50.40876], [4.21104, 50.4308], [4.190611, 50.46498], [4.17986, 50.47816], [4.21158, 50.51936], [4.177102, 50.54617], [4.156637, 50.56239]], [[4.17245, 50.40876], [4.21104, 50.4308], [4.190611, 50.46498], [4.17986, 50.47816], [4.21158, 50.51936], [4.177102, 50.54617], [4.156637, 50.56239], [4.13766, 50.60508], [4.17589, 50.65101], [4.20573, 50.69171], [4.22158, 50.71511], [4.240633, 50.73393], [4.25856, 50.75158], [4.2737, 50.76636], [4.29533, 50.79183], [4.309167, 50.80922], [4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.380725, 50.84328], [4.373676, 50.83894], [4.389517, 50.82219], [4.399885, 50.80917], [4.408114, 50.7947], [4.44949, 50.7661], [4.46741, 50.76016], [4.49706, 50.73796], [4.514834, 50.7257], [4.53286, 50.71141], [4.545435, 50.69965], [4.56936, 50.67367], [4.615746, 50.6698]]], ""type"": ""MultiLineString""}";50.7047385437, 4.3551269442
242;IC;Schaerbeek -- Knokke;Train;#C5EA00;;"{""coordinates"": [[[4.37864, 50.87851], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571], [3.710673, 51.0359], [3.655201, 51.04729], [3.576856, 51.06431], [3.53621, 51.07321], [3.48737, 51.08391], [3.447848, 51.0923], [3.38673, 51.10761], [3.32989, 51.12801], [3.25747, 51.15411], [3.21673, 51.19723], [3.201796, 51.22312], [3.239182, 51.33398], [3.263591, 51.3382], [3.28519, 51.3399]], [[3.28519, 51.3399], [3.263591, 51.3382], [3.239182, 51.33398], [3.201796, 51.22312], [3.21673, 51.19723], [3.25747, 51.15411], [3.32989, 51.12801], [3.38673, 51.10761], [3.447848, 51.0923], [3.48737, 51.08391], [3.53621, 51.07321], [3.576856, 51.06431], [3.655201, 51.04729], [3.710673, 51.0359], [4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.37864, 50.87851]]], ""type"": ""MultiLineString""}";51.0380189149, 3.72382929121
514;P;Liege-Saint-Lambert -- Rochefort-Jemelle;Train;#3EA6E4;;"{""coordinates"": [[[5.566698, 50.62455], [5.56113, 50.6403], [5.570451, 50.64635]], [[5.266697, 50.1604], [5.31389, 50.20282], [5.34629, 50.22247], [5.44014, 50.28367], [5.50154, 50.34942], [5.519304, 50.3768], [5.523566, 50.40326], [5.533561, 50.42818], [5.566959, 50.45686], [5.587635, 50.48328], [5.578855, 50.50921], [5.572567, 50.53056], [5.573567, 50.53992], [5.587237, 50.54762], [5.583933, 50.57063], [5.59983, 50.61314], [5.566698, 50.62455], [5.56113, 50.6403], [5.570451, 50.64635]], [[5.566698, 50.62455], [5.59983, 50.61314], [5.583933, 50.57063], [5.587237, 50.54762], [5.573567, 50.53992], [5.572567, 50.53056], [5.578855, 50.50921], [5.587635, 50.48328], [5.566959, 50.45686], [5.533561, 50.42818], [5.523566, 50.40326], [5.519304, 50.3768], [5.50154, 50.34942], [5.44014, 50.28367], [5.34629, 50.22247], [5.31389, 50.20282], [5.266697, 50.1604]], [[5.570451, 50.64635], [5.56113, 50.6403], [5.566698, 50.62455]], [[5.266697, 50.1604], [5.31389, 50.20282], [5.34629, 50.22247], [5.44014, 50.28367], [5.50154, 50.34942], [5.519304, 50.3768], [5.523566, 50.40326], [5.533561, 50.42818], [5.566959, 50.45686], [5.587635, 50.48328], [5.578855, 50.50921], [5.572567, 50.53056], [5.573567, 50.53992], [5.587237, 50.54762], [5.583933, 50.57063], [5.59983, 50.61314], [5.566698, 50.62455]]], ""type"": ""MultiLineString""}";50.3907055821, 5.48358206495
327;S62;Charleroi-Sud -- La Louviere- Centre;Train;#B297FD;;"{""coordinates"": [[[4.17986, 50.47816], [4.190611, 50.46498], [4.24737, 50.458], [4.263829, 50.44796], [4.28844, 50.43496], [4.325381, 50.43331], [4.39422, 50.41217], [4.43857, 50.40471]], [[4.43857, 50.40471], [4.39422, 50.41217], [4.325381, 50.43331], [4.28844, 50.43496], [4.263829, 50.44796], [4.24737, 50.458], [4.190611, 50.46498], [4.17986, 50.47816]]], ""type"": ""MultiLineString""}";50.4370125481, 4.30614515957
325;S62;Luttre -- La Louviere-Sud;Train;#D61508;;"{""coordinates"": [[[4.190611, 50.46498], [4.17986, 50.47816], [4.23468, 50.50611], [4.29031, 50.4928], [4.325126, 50.49706], [4.355296, 50.51381], [4.38412, 50.50586]], [[4.38412, 50.50586], [4.355296, 50.51381], [4.325126, 50.49706], [4.29031, 50.4928], [4.23468, 50.50611], [4.17986, 50.47816], [4.190611, 50.46498]]], ""type"": ""MultiLineString""}";50.4970457795, 4.27423446162
316;IC;Welkenraedt -- Courtrai;Train;#11E747;;"{""coordinates"": [[[5.975386, 50.65971], [5.93649, 50.61625], [5.865333, 50.59092], [5.854913, 50.58814], [5.806155, 50.56818], [5.741577, 50.57209], [5.723666, 50.56506], [5.688351, 50.57321], [5.643734, 50.58698], [5.616075, 50.60802], [5.59983, 50.61314], [5.566698, 50.62455], [5.5097, 50.66121], [4.715868, 50.88228], [4.67219, 50.90353], [4.63352, 50.90052], [4.585, 50.89651], [4.5433, 50.89307], [4.50611, 50.88331], [4.46989, 50.88572], [4.442773, 50.89048], [4.415358, 50.88969], [4.37864, 50.87851], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571], [3.710673, 51.0359], [3.650467, 50.99706], [3.534435, 50.97826], [3.42551, 50.89246], [3.314007, 50.85587], [3.264548, 50.8245]], [[3.264548, 50.8245], [3.314007, 50.85587], [3.42551, 50.89246], [3.534435, 50.97826], [3.650467, 50.99706], [3.710673, 51.0359], [4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.37864, 50.87851], [4.415358, 50.88969], [4.442773, 50.89048], [4.46989, 50.88572], [4.50611, 50.88331], [4.5433, 50.89307], [4.585, 50.89651], [4.63352, 50.90052], [4.67219, 50.90353], [4.715868, 50.88228], [5.5097, 50.66121], [5.566698, 50.62455], [5.59983, 50.61314], [5.616075, 50.60802], [5.643734, 50.58698], [5.688351, 50.57321], [5.723666, 50.56506], [5.741577, 50.57209], [5.806155, 50.56818], [5.854913, 50.58814], [5.865333, 50.59092], [5.93649, 50.61625], [5.975386, 50.65971]]], ""type"": ""MultiLineString""}";50.822388602, 4.61512415602
66;IC;Zottegem -- Denderleeuw;Train;#A10C38;;"{""coordinates"": [[[3.81441, 50.8691], [3.85747, 50.8913], [3.880616, 50.89722], [3.896657, 50.90165], [3.922418, 50.90719], [3.987525, 50.91105], [4.023957, 50.90684], [4.050617, 50.90327], [4.07183, 50.89193]], [[3.922418, 50.90719], [3.987525, 50.91105], [4.023957, 50.90684], [4.050617, 50.90327], [4.07183, 50.89193]], [[4.07183, 50.89193], [4.050617, 50.90327], [4.023957, 50.90684], [3.987525, 50.91105], [3.922418, 50.90719]], [[3.922418, 50.90719], [3.896657, 50.90165], [3.880616, 50.89722], [3.85747, 50.8913], [3.81441, 50.8691]], [[3.81441, 50.8691], [3.85747, 50.8913], [3.880616, 50.89722], [3.896657, 50.90165], [3.922418, 50.90719]]], ""type"": ""MultiLineString""}";50.9000440476, 3.94196221842
351;L;Quevy -- Tournai;Train;#D5DB52;;"{""coordinates"": [[[3.909489, 50.34153], [3.91164, 50.39064], [3.90659, 50.40593], [3.942542, 50.45386], [3.885583, 50.45258], [3.856541, 50.44983], [3.820255, 50.44286], [3.724245, 50.46454], [3.698768, 50.48257], [3.666308, 50.50546], [3.592777, 50.5137], [3.526178, 50.52736], [3.495523, 50.54756], [3.45131, 50.56963], [3.39694, 50.61313]], [[3.39694, 50.61313], [3.45131, 50.56963], [3.495523, 50.54756], [3.526178, 50.52736], [3.592777, 50.5137], [3.666308, 50.50546], [3.698768, 50.48257], [3.724245, 50.46454], [3.820255, 50.44286], [3.856541, 50.44983], [3.885583, 50.45258], [3.942542, 50.45386], [3.90659, 50.40593], [3.91164, 50.39064], [3.909489, 50.34153]], [[3.909489, 50.34153], [3.91164, 50.39064], [3.90659, 50.40593], [3.942542, 50.45386]], [[3.942542, 50.45386], [3.885583, 50.45258], [3.856541, 50.44983], [3.820255, 50.44286], [3.724245, 50.46454], [3.698768, 50.48257], [3.666308, 50.50546], [3.592777, 50.5137], [3.526178, 50.52736], [3.495523, 50.54756], [3.45131, 50.56963], [3.39694, 50.61313]]], ""type"": ""MultiLineString""}";50.4840997087, 3.70577743779
215;IC;Namur -- Dinant;Train;#2BB043;;"{""coordinates"": [[[4.90818, 50.26072], [4.87864, 50.32084], [4.86996, 50.34891], [4.877468, 50.36975], [4.876143, 50.45485], [4.86222, 50.46879]], [[4.86222, 50.46879], [4.876143, 50.45485], [4.877468, 50.36975], [4.86996, 50.34891], [4.87864, 50.32084], [4.90818, 50.26072]]], ""type"": ""MultiLineString""}";50.3647802282, 4.88047697807
119;IC;Gand-Saint-Pierre -- Courtrai;Train;#8FA250;;"{""coordinates"": [[[3.264548, 50.8245], [3.314007, 50.85587], [3.42551, 50.89246], [3.534435, 50.97826], [3.650467, 50.99706], [3.710673, 51.0359]], [[3.710673, 51.0359], [3.650467, 50.99706], [3.534435, 50.97826], [3.42551, 50.89246], [3.314007, 50.85587], [3.264548, 50.8245]]], ""type"": ""MultiLineString""}";50.9337798151, 3.48690193403
229;S34;Anvers-Central -- Termonde;Train;#022044;;"{""coordinates"": [[[4.421098, 51.2172], [4.432219, 51.19923], [4.390264, 51.19783], [4.329776, 51.21411], [4.286767, 51.21071], [4.259525, 51.20834], [4.185904, 51.18561], [4.142963, 51.17147]], [[4.142963, 51.17147], [4.185904, 51.18561], [4.259525, 51.20834], [4.286767, 51.21071], [4.329776, 51.21411], [4.390264, 51.19783], [4.432219, 51.19923], [4.421098, 51.2172]], [[4.10143, 51.02278], [4.042001, 51.07325], [3.987794, 51.10806], [4.06894, 51.1434], [4.08861, 51.15099], [4.142963, 51.17147], [4.185904, 51.18561], [4.259525, 51.20834], [4.286767, 51.21071], [4.329776, 51.21411], [4.390264, 51.19783], [4.432219, 51.19923], [4.421098, 51.2172]], [[4.142963, 51.17147], [4.08861, 51.15099], [4.06894, 51.1434], [3.987794, 51.10806], [4.042001, 51.07325], [4.10143, 51.02278]], [[4.421098, 51.2172], [4.432219, 51.19923], [4.390264, 51.19783], [4.329776, 51.21411], [4.286767, 51.21071], [4.259525, 51.20834], [4.185904, 51.18561], [4.142963, 51.17147], [4.08861, 51.15099], [4.06894, 51.1434], [3.987794, 51.10806], [4.042001, 51.07325], [4.10143, 51.02278]], [[4.10143, 51.02278], [4.042001, 51.07325], [3.987794, 51.10806], [4.06894, 51.1434], [4.08861, 51.15099], [4.142963, 51.17147]]], ""type"": ""MultiLineString""}";51.1542538256, 4.17761569232
152;IC;Anvers-Central -- Ostende;Train;#C1CC2E;;"{""coordinates"": [[[4.421098, 51.2172], [4.432219, 51.19923], [4.390264, 51.19783], [4.329776, 51.21411], [4.286767, 51.21071], [4.259525, 51.20834], [4.185904, 51.18561], [4.142963, 51.17147], [4.08861, 51.15099], [4.06894, 51.1434], [3.987794, 51.10806], [3.879383, 51.08753], [3.74059, 51.05637], [3.756326, 51.03864], [3.710673, 51.0359], [3.655201, 51.04729], [3.576856, 51.06431], [3.53621, 51.07321], [3.48737, 51.08391], [3.447848, 51.0923], [3.38673, 51.10761], [3.32989, 51.12801], [3.25747, 51.15411], [3.21673, 51.19723], [2.92581, 51.22821]], [[2.92581, 51.22821], [3.21673, 51.19723], [3.25747, 51.15411], [3.32989, 51.12801], [3.38673, 51.10761], [3.447848, 51.0923], [3.48737, 51.08391], [3.53621, 51.07321], [3.576856, 51.06431], [3.655201, 51.04729], [3.710673, 51.0359], [3.756326, 51.03864], [3.74059, 51.05637], [3.879383, 51.08753], [3.987794, 51.10806], [4.06894, 51.1434], [4.08861, 51.15099], [4.142963, 51.17147], [4.185904, 51.18561], [4.259525, 51.20834], [4.286767, 51.21071], [4.329776, 51.21411], [4.390264, 51.19783], [4.432219, 51.19923], [4.421098, 51.2172]], [[4.421098, 51.2172], [4.432219, 51.19923], [4.446515, 51.18303], [4.455737, 51.17125], [4.465158, 51.15412], [4.476358, 51.13403], [4.493184, 51.09124], [4.496119, 51.06998], [4.489917, 51.02988], [4.482785, 51.01765], [4.359118, 51.01084], [4.299069, 51.00909], [4.22911, 51.01449], [4.201663, 51.01629], [4.153496, 51.01944], [4.10143, 51.02278], [4.064472, 51.01523], [4.011095, 51.00315], [3.969195, 51.00196], [3.92137, 51.00315], [3.88188, 51.0016], [3.829591, 50.99175], [3.79709, 51.00281], [3.76889, 51.01753], [3.710673, 51.0359], [3.655201, 51.04729], [3.576856, 51.06431], [3.53621, 51.07321], [3.48737, 51.08391], [3.447848, 51.0923], [3.38673, 51.10761], [3.32989, 51.12801], [3.25747, 51.15411], [3.21673, 51.19723], [2.92581, 51.22821]], [[2.92581, 51.22821], [3.21673, 51.19723], [3.25747, 51.15411], [3.32989, 51.12801], [3.38673, 51.10761], [3.447848, 51.0923], [3.48737, 51.08391], [3.53621, 51.07321], [3.576856, 51.06431], [3.655201, 51.04729], [3.710673, 51.0359], [3.76889, 51.01753], [3.79709, 51.00281], [3.829591, 50.99175], [3.88188, 51.0016], [3.92137, 51.00315], [3.969195, 51.00196], [4.011095, 51.00315], [4.064472, 51.01523], [4.10143, 51.02278], [4.153496, 51.01944], [4.201663, 51.01629], [4.22911, 51.01449], [4.299069, 51.00909], [4.359118, 51.01084], [4.482785, 51.01765], [4.489917, 51.02988], [4.496119, 51.06998], [4.493184, 51.09124], [4.476358, 51.13403], [4.465158, 51.15412], [4.455737, 51.17125], [4.446515, 51.18303], [4.432219, 51.19923], [4.421098, 51.2172]], [[4.421098, 51.2172], [4.432219, 51.19923], [4.448435, 51.18296], [4.468841, 51.16903], [4.465158, 51.15412], [4.476358, 51.13403], [4.493184, 51.09124], [4.496119, 51.06998], [4.489917, 51.02988], [4.482785, 51.01765], [4.359118, 51.01084], [4.299069, 51.00909], [4.22911, 51.01449], [4.201663, 51.01629], [4.153496, 51.01944], [4.10143, 51.02278], [4.064472, 51.01523], [4.011095, 51.00315], [3.969195, 51.00196], [3.92137, 51.00315], [3.88188, 51.0016], [3.829591, 50.99175], [3.79709, 51.00281], [3.76889, 51.01753], [3.710673, 51.0359], [3.655201, 51.04729], [3.576856, 51.06431], [3.53621, 51.07321], [3.48737, 51.08391], [3.447848, 51.0923], [3.38673, 51.10761], [3.32989, 51.12801], [3.25747, 51.15411], [3.21673, 51.19723], [2.92581, 51.22821]], [[4.482785, 51.01765], [4.489917, 51.02988], [4.496119, 51.06998], [4.493184, 51.09124], [4.476358, 51.13403], [4.465158, 51.15412], [4.455737, 51.17125], [4.446515, 51.18303], [4.432219, 51.19923], [4.421098, 51.2172]], [[2.92581, 51.22821], [3.21673, 51.19723], [3.25747, 51.15411], [3.32989, 51.12801], [3.38673, 51.10761], [3.447848, 51.0923], [3.48737, 51.08391], [3.53621, 51.07321], [3.576856, 51.06431], [3.655201, 51.04729], [3.710673, 51.0359], [3.76889, 51.01753], [3.79709, 51.00281], [3.829591, 50.99175], [3.88188, 51.0016], [3.92137, 51.00315], [3.969195, 51.00196], [4.011095, 51.00315], [4.064472, 51.01523], [4.10143, 51.02278], [4.153496, 51.01944], [4.201663, 51.01629], [4.22911, 51.01449], [4.299069, 51.00909], [4.359118, 51.01084], [4.482785, 51.01765]]], ""type"": ""MultiLineString""}";51.0994072846, 3.75988534581
154;EXTRA;Ottignies -- Bruxelles-Nord;Train;#404722;;"{""coordinates"": [[[4.36085, 50.85966], [4.380725, 50.84328], [4.373676, 50.83894], [4.389517, 50.82219], [4.399885, 50.80917], [4.408114, 50.7947], [4.44949, 50.7661], [4.46741, 50.76016], [4.49706, 50.73796], [4.514834, 50.7257], [4.53286, 50.71141], [4.545435, 50.69965], [4.56936, 50.67367]]], ""type"": ""MultiLineString""}";50.7663636038, 4.45890657227
157;L;Petange -- Athus;Train;#007F7B;;"{""coordinates"": [[[5.824932, 49.55175], [5.828944, 49.56334]], [[5.878681, 49.55425], [5.845025, 49.55128], [5.824932, 49.55175]]], ""type"": ""MultiLineString""}";49.553271461, 5.84721414339
81;IC;Deinze -- La Panne;Train;#FBD782;;"{""coordinates"": [[[3.534435, 50.97826], [3.41836, 50.98446], [3.33034, 50.99084], [3.127209, 51.02516], [3.043456, 51.02525], [2.868947, 51.03272], [2.66994, 51.07387], [2.652773, 51.0792], [2.601966, 51.0774]], [[2.601966, 51.0774], [2.652773, 51.0792], [2.66994, 51.07387], [2.868947, 51.03272], [3.043456, 51.02525], [3.127209, 51.02516], [3.33034, 50.99084], [3.41836, 50.98446], [3.534435, 50.97826]]], ""type"": ""MultiLineString""}";51.0231170682, 3.06711854834
346;S61;Wavre -- Jambes;Train;#32FD2F;;"{""coordinates"": [[[4.56936, 50.67367], [4.569049, 50.65994], [4.56582, 50.64557], [4.54926, 50.62183], [4.53916, 50.61034], [4.533348, 50.5781], [4.552674, 50.55808], [4.566134, 50.51173], [4.543746, 50.48192], [4.46295, 50.43245], [4.436652, 50.41095], [4.43857, 50.40471], [4.468512, 50.39272], [4.52186, 50.4101], [4.542787, 50.42383], [4.55265, 50.42915], [4.58455, 50.42953], [4.608824, 50.43223], [4.630534, 50.4492], [4.66263, 50.45095], [4.66939, 50.45255], [4.69381, 50.45275], [4.73355, 50.43954], [4.762371, 50.44333], [4.8063, 50.45624], [4.82842, 50.45774], [4.86222, 50.46879], [4.876143, 50.45485]], [[4.60478, 50.71627], [4.59475, 50.70777], [4.5753, 50.69214], [4.56936, 50.67367]]], ""type"": ""MultiLineString""}";50.4898602419, 4.60038875398
527;P;Schaerbeek -- Tamines;Train;#92D812;;"{""coordinates"": [[[4.37864, 50.87851], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571], [4.32094, 50.8102], [4.3239, 50.80241], [4.332211, 50.79175], [4.339434, 50.77369], [4.353956, 50.76763], [4.362001, 50.74781], [4.370713, 50.73881], [4.383485, 50.71542], [4.37553, 50.68478], [4.365369, 50.64542], [4.335065, 50.59964], [4.36357, 50.53521], [4.38412, 50.50586], [4.40053, 50.46201], [4.3932, 50.44311], [4.39422, 50.41217], [4.43857, 50.40471], [4.468512, 50.39272], [4.52186, 50.4101], [4.542787, 50.42383], [4.55265, 50.42915], [4.58455, 50.42953], [4.608824, 50.43223]], [[4.608824, 50.43223], [4.58455, 50.42953], [4.55265, 50.42915], [4.542787, 50.42383], [4.52186, 50.4101], [4.468512, 50.39272], [4.43857, 50.40471], [4.39422, 50.41217], [4.3932, 50.44311], [4.40053, 50.46201], [4.38412, 50.50586], [4.36357, 50.53521], [4.335065, 50.59964], [4.365369, 50.64542], [4.37553, 50.68478], [4.383485, 50.71542], [4.370713, 50.73881], [4.362001, 50.74781], [4.353956, 50.76763], [4.339434, 50.77369], [4.332211, 50.79175], [4.3239, 50.80241], [4.32094, 50.8102], [4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.37864, 50.87851]]], ""type"": ""MultiLineString""}";50.5845117421, 4.40371503568
528;P;Schaerbeek -- Chatelet;Train;#CC2A96;;"{""coordinates"": [[[4.52186, 50.4101], [4.468512, 50.39272], [4.43857, 50.40471], [4.39422, 50.41217], [4.3932, 50.44311], [4.40053, 50.46201], [4.38412, 50.50586], [4.36357, 50.53521], [4.335065, 50.59964], [4.365369, 50.64542], [4.37553, 50.68478], [4.383485, 50.71542], [4.370713, 50.73881], [4.362001, 50.74781], [4.353956, 50.76763], [4.339434, 50.77369], [4.332211, 50.79175], [4.3239, 50.80241], [4.32094, 50.8102], [4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.37864, 50.87851]], [[4.37864, 50.87851], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571], [4.32094, 50.8102], [4.3239, 50.80241], [4.332211, 50.79175], [4.339434, 50.77369], [4.353956, 50.76763], [4.362001, 50.74781], [4.370713, 50.73881], [4.383485, 50.71542], [4.37553, 50.68478], [4.365369, 50.64542], [4.335065, 50.59964], [4.36357, 50.53521], [4.38412, 50.50586], [4.40053, 50.46201], [4.3932, 50.44311], [4.39422, 50.41217], [4.43857, 50.40471], [4.468512, 50.39272], [4.52186, 50.4101]]], ""type"": ""MultiLineString""}";50.6061812071, 4.38184016702
